cause,age,alpha,beta,gamma,tmrel
STROKE,40,15.19608046,0.01213122,0.215948478,5.121944763
STROKE,40,39.82425753,0.002142215,0.284289655,4.172427261
STROKE,40,20.2286752,0.001785086,0.397428698,2.481784318
STROKE,40,14.36256671,0.003353003,0.369071486,4.839268472
STROKE,40,2.754209946,0.049557868,0.263996587,2.764467283
STROKE,40,62.07097621,0.001175803,0.299918095,4.849635951
STROKE,40,4.312894158,0.03186294,0.260067179,4.905812101
STROKE,40,3.235999908,0.034614541,0.256894444,4.162463919
STROKE,40,6.577581762,0.022925333,0.230656665,3.861131197
STROKE,40,3.217168833,0.035867537,0.299207986,2.610719761
STROKE,40,31.48028839,0.002014324,0.328248838,4.983375565
STROKE,40,19.38602712,0.004606847,0.266806262,2.434325888
STROKE,40,26.57291779,0.001589519,0.370641474,4.632195304
STROKE,40,5.189862916,0.010346835,0.337151876,4.255610793
STROKE,40,62.28139927,0.000777079,0.359615893,5.191210494
STROKE,40,15.70051904,0.005051061,0.280429531,2.420426368
STROKE,40,94.07497914,0.001321385,0.252308005,2.580635429
STROKE,40,70.52876965,0.000462614,0.381337879,5.670767123
STROKE,40,282.6585585,0.000239616,0.325968059,5.442016539
STROKE,40,163.6398832,0.000286832,0.367737934,4.81831554
STROKE,40,40.55703138,0.002711656,0.259784606,3.913660662
STROKE,40,19.46376542,0.000684997,0.507774802,3.710184109
STROKE,40,20.79825167,0.002342099,0.351587268,2.868239852
STROKE,40,5.105435495,0.029904696,0.250613883,2.773136878
STROKE,40,87.69619007,0.000322505,0.409243422,5.074624589
STROKE,40,6.589228104,0.005023943,0.401103757,5.349143379
STROKE,40,1.981043669,0.061378164,0.29462586,3.9374496
STROKE,40,8.795790053,0.009110203,0.310907143,2.837797632
STROKE,40,9.428662963,0.010647008,0.272141003,2.947038622
STROKE,40,3.430464303,0.01250015,0.389786163,5.095024854
STROKE,40,14.12063356,0.004222815,0.346359674,5.425439635
STROKE,40,25.76723173,0.002909734,0.307648109,4.265981029
STROKE,40,29.70907594,0.000443209,0.499439662,5.725608604
STROKE,40,3.435417722,0.023144267,0.31848432,5.596588981
STROKE,40,38.67722015,0.003485753,0.242794404,5.501470614
STROKE,40,4.935418757,0.015538982,0.330105209,4.228415679
STROKE,40,106.3400879,0.001115061,0.262207937,2.668124801
STROKE,40,6.631199286,0.006733195,0.362244913,5.055200301
STROKE,40,7.039115886,0.009643709,0.334950541,4.894039605
STROKE,40,22.41127014,0.000755555,0.484258007,3.438365013
STROKE,40,2.701685588,0.014780558,0.406530993,3.566607053
STROKE,40,13.24680274,0.0119776,0.240072986,2.477365776
STROKE,40,4.126016013,0.02545555,0.297389662,3.522447446
STROKE,40,107.265398,0.000402614,0.358022111,5.118628236
STROKE,40,6.499635447,0.003828149,0.430510987,4.856752185
STROKE,40,32.1025685,0.005200788,0.224951817,5.361669253
STROKE,40,29.18893463,0.002942543,0.301301316,5.486185006
STROKE,40,18.20779144,0.003486423,0.321658851,5.717522515
STROKE,40,286.2998641,0.000135078,0.384385033,4.912598132
STROKE,40,3.564142928,0.004928724,0.469214594,5.444943473
STROKE,40,5.500712791,0.017774609,0.285893927,3.256192813
STROKE,40,101.7622488,0.000413865,0.368558692,4.575936836
STROKE,40,19.8611815,0.005350006,0.26775664,4.807649984
STROKE,40,16.29444996,0.000389306,0.559429696,5.668297484
STROKE,40,35.6902534,0.001847809,0.326841648,3.036504065
STROKE,40,2.140822952,0.052563329,0.291832393,3.481772219
STROKE,40,67.67216857,0.003169319,0.197832753,4.22884836
STROKE,40,29.32278357,0.00156116,0.372272747,5.180097324
STROKE,40,26.28261057,0.000104946,0.666448316,5.662081276
STROKE,40,118.541084,0.000684098,0.302997146,5.75679176
STROKE,40,124.2628241,0.00057977,0.301070024,3.548443975
STROKE,40,2.281527296,0.026383078,0.354155216,5.870530124
STROKE,40,7.991394827,0.003828564,0.414479067,2.731978194
STROKE,40,8.124864321,0.010143683,0.317862743,2.805119354
STROKE,40,16.17327677,0.004694651,0.313531069,3.42783487
STROKE,40,84.80443228,0.000607224,0.34726831,4.767392102
STROKE,40,1.625309697,0.026014944,0.465716351,4.562794778
STROKE,40,66.07681259,0.002435404,0.226140833,5.184461914
STROKE,40,9.972312484,0.015047126,0.222428064,4.208977001
STROKE,40,17.72876764,0.01017239,0.208807538,5.322058214
STROKE,40,9.476070395,0.008890334,0.295411584,3.540600856
STROKE,40,13.96300867,0.003599089,0.342954894,2.488227392
STROKE,40,6.266297802,0.009271538,0.35176304,5.20578077
STROKE,40,7.019789363,0.005830565,0.391020278,4.661089114
STROKE,40,31.4664211,0.002852425,0.297841413,2.673327603
STROKE,40,9.812478919,0.011722983,0.265151542,5.467825948
STROKE,40,163.7904224,0.001019812,0.230337216,4.596155844
STROKE,40,146.3517452,0.000436044,0.325839077,3.559304228
STROKE,40,13.65814944,0.006825806,0.299616922,4.98603277
STROKE,40,22.20149278,0.006307744,0.247796006,4.424517737
STROKE,40,12.2907977,0.003268017,0.380199806,4.452696886
STROKE,40,7.361746524,0.012664728,0.286740996,4.337629242
STROKE,40,18.1675465,0.001016871,0.458452412,5.638086809
STROKE,40,38.30671539,0.003536565,0.23968933,5.178278656
STROKE,40,8.987774152,0.007531276,0.323673368,2.966467075
STROKE,40,51.41840478,0.001301644,0.310459828,5.603388384
STROKE,40,20.73267166,0.00463044,0.28648534,5.377089739
STROKE,40,18.19192862,0.015447041,0.176623044,5.015232145
STROKE,40,137.9324943,0.000669763,0.285729214,3.49774337
STROKE,40,41.14512128,0.000952004,0.380096568,2.484765969
STROKE,40,14.83433614,0.002148422,0.393073662,2.445934134
STROKE,40,39.56526683,0.005393624,0.180544325,4.685394066
STROKE,40,20.64749842,0.000440299,0.517869286,2.822042985
STROKE,40,31.91834758,0.004833429,0.230858279,5.682584815
STROKE,40,5.833501744,0.004716124,0.428465002,4.885011145
STROKE,40,2.720951464,0.025178185,0.341133632,3.515600039
STROKE,40,47.93509562,0.000459637,0.438871855,3.658042517
STROKE,40,6.588668257,0.007114459,0.364672307,2.56743743
STROKE,40,16.59364025,0.003546202,0.326478572,3.792034119
STROKE,40,23.97941434,0.003422235,0.302467217,5.622544988
STROKE,40,38.91384121,0.002633175,0.273053103,2.948261996
STROKE,40,5.037666245,0.011953666,0.351813726,2.470393952
STROKE,40,18.65547934,0.008136974,0.230905621,4.466491858
STROKE,40,3.496580226,0.013619416,0.369885985,3.233475154
STROKE,40,3.371064942,0.008858838,0.438169795,4.474701682
STROKE,40,3.346008259,0.074555267,0.208966885,4.263441665
STROKE,40,307.0087213,0.000443679,0.245983655,4.680110338
STROKE,40,1.91725916,0.017581289,0.441659875,4.751557965
STROKE,40,31.79577236,0.002298909,0.323574585,5.7302215
STROKE,40,5.786808202,0.029970539,0.226060602,4.702076176
STROKE,40,6.79855288,0.012291987,0.3107208,3.915223075
STROKE,40,13.62044284,0.000719714,0.531052936,3.606426195
STROKE,40,7.862327781,0.008528744,0.332876261,2.968929567
STROKE,40,53.96896597,0.000179183,0.512123708,4.270374198
STROKE,40,3.40843887,0.026805,0.316246091,4.340024911
STROKE,40,26.0830547,0.003672217,0.297381727,4.278981695
STROKE,40,301.1598703,9.2035E-05,0.405465887,4.512646898
STROKE,40,4.001680713,0.007225876,0.423990852,2.792853549
STROKE,40,2.404077205,0.045969059,0.283509162,4.347921583
STROKE,40,5.249568351,0.010541085,0.357126935,3.832947956
STROKE,40,12.64019493,0.004255107,0.335689065,5.788848052
STROKE,40,3.546900798,0.043198288,0.250864275,2.747224425
STROKE,40,109.1858544,0.000892528,0.279014184,3.640540956
STROKE,40,2.53137984,0.06996735,0.235725859,2.956662211
STROKE,40,7.287655758,0.014881731,0.274020608,3.902528912
STROKE,40,69.72728895,0.002487172,0.215932738,3.528938908
STROKE,40,59.87919923,0.001476515,0.267967841,4.872393556
STROKE,40,6.073872517,0.004937332,0.421949001,4.616526673
STROKE,40,2.181219708,0.05586219,0.298546227,3.920503366
STROKE,40,66.81309101,0.001266102,0.288711491,5.842810631
STROKE,40,2.688587619,0.031864016,0.310420875,4.486919844
STROKE,40,31.35474886,0.004031525,0.259170398,5.424008815
STROKE,40,23.51831006,0.004394678,0.275757039,2.930647665
STROKE,40,49.56240309,0.00041952,0.438316411,3.687225595
STROKE,40,28.6922654,0.003200022,0.293245741,5.521959878
STROKE,40,79.20194531,0.001192792,0.277947022,3.427434109
STROKE,40,8.680449104,0.03333125,0.161152137,3.625150184
STROKE,40,3.401468169,0.004845292,0.493541476,5.732183783
STROKE,40,7.372545716,0.002256381,0.479096854,5.245600407
STROKE,40,5.976178788,0.007384445,0.38859896,4.066921491
STROKE,40,3.688529895,0.024519043,0.314025168,5.542157365
STROKE,40,157.5509365,0.000831245,0.256968987,5.621872273
STROKE,40,14.03825575,0.001879435,0.427230618,4.615359662
STROKE,40,67.25795536,0.000354557,0.425100718,3.387677157
STROKE,40,111.5153155,0.00157094,0.222856757,2.457694871
STROKE,40,7.532499005,0.003682513,0.427597108,4.43485178
STROKE,40,39.45185234,0.000574515,0.422084973,4.696184769
STROKE,40,45.33481523,0.001976081,0.291172539,2.704230731
STROKE,40,44.35122569,0.001984155,0.285238413,3.526694552
STROKE,40,51.07807464,0.000759419,0.376806271,3.782585593
STROKE,40,18.34628406,0.002704398,0.361454621,4.404066009
STROKE,40,26.60589572,0.001977583,0.35627783,2.636851188
STROKE,40,15.78998356,0.006090799,0.285287343,4.905434144
STROKE,40,10.84082314,0.006832685,0.316405363,3.72969466
STROKE,40,3.355493481,0.015242388,0.358887666,2.481831119
STROKE,40,9.840790994,0.002847862,0.417069737,4.250766642
STROKE,40,3.424997695,0.019248892,0.350456429,2.77235631
STROKE,40,1.485584811,0.049701847,0.392428249,3.428636847
STROKE,40,18.18041626,0.003966776,0.311902347,2.477588131
STROKE,40,8.736398512,0.010726927,0.290396567,2.588509145
STROKE,40,14.00288631,0.015347318,0.195672604,3.811296348
STROKE,40,31.65225553,0.004765517,0.240662403,2.509574114
STROKE,40,24.68679882,0.003022765,0.330117459,3.911953016
STROKE,40,13.6319669,0.002193469,0.400787266,5.006830986
STROKE,40,5.076875012,0.015781529,0.293743339,4.228280277
STROKE,40,2.491785586,0.006140209,0.507096963,4.151325565
STROKE,40,18.67442864,0.002532468,0.362153753,5.087493738
STROKE,40,13.22613674,0.003598021,0.360011696,5.461609213
STROKE,40,80.02309923,0.000566051,0.367823167,3.396819686
STROKE,40,44.01317724,0.002501845,0.268420855,3.479571184
STROKE,40,2.040300691,0.035081545,0.369445843,4.042940531
STROKE,40,2.954624352,0.014750944,0.395357558,4.168993362
STROKE,40,11.0798719,0.008392586,0.292076872,5.242037121
STROKE,40,35.58104757,0.00124677,0.36546174,4.225772519
STROKE,40,12.72833399,0.020317691,0.18625727,3.500034634
STROKE,40,5.739895063,0.010313127,0.336135996,4.521289769
STROKE,40,29.06742041,0.001860191,0.353279704,4.128753869
STROKE,40,58.25606387,0.000619379,0.377593106,2.536377677
STROKE,40,8.844915112,0.019163496,0.236130199,5.272532038
STROKE,40,168.2027234,0.000747306,0.234913605,3.521234936
STROKE,40,13.68417077,0.001225559,0.468700945,4.391616983
STROKE,40,3.781685955,0.033367997,0.276256573,5.576747311
STROKE,40,3.581528643,0.016391724,0.354946935,4.921035296
STROKE,40,5.82932705,0.009132566,0.346110977,3.23500542
STROKE,40,59.44948346,0.001150466,0.313037044,4.804307256
STROKE,40,9.195274302,0.014248017,0.26945022,3.983181535
STROKE,40,23.74453504,0.002765413,0.331350487,2.931610025
STROKE,40,26.01152175,0.00287908,0.290294937,3.098263965
STROKE,40,7.524569977,0.010778031,0.304043141,4.089261206
STROKE,40,3.331206882,0.027968106,0.285256508,5.125457315
STROKE,40,13.66756889,0.007138521,0.277799036,3.404224226
STROKE,40,1.351545131,0.192709567,0.266776803,5.316979064
STROKE,40,118.4967654,0.000788118,0.290076772,4.502971136
STROKE,40,11.92548984,0.002704945,0.412521594,5.226776195
STROKE,40,50.57899128,0.000821481,0.375381449,2.597027338
STROKE,40,86.37063278,0.001092549,0.288708986,5.341065562
STROKE,40,5.231990054,0.010623703,0.347939564,4.247160211
STROKE,40,105.3825172,0.001567356,0.215740626,2.739240902
STROKE,40,23.21782623,0.002257725,0.337165294,4.075408187
STROKE,40,6.199047588,0.005850361,0.391449127,3.985561904
STROKE,40,21.73830346,0.001612538,0.390259527,3.733325951
STROKE,40,101.1365823,0.000469699,0.358071667,4.303753835
STROKE,40,37.50565101,0.000977904,0.384287064,4.980552515
STROKE,40,59.1052518,0.002320403,0.22954317,5.280209733
STROKE,40,17.31654914,0.001876411,0.413145662,3.58873801
STROKE,40,61.08906304,0.000580612,0.39026974,3.83453565
STROKE,40,9.290456167,0.011374046,0.287150665,2.446029844
STROKE,40,17.36229188,0.005185013,0.284098223,3.051709888
STROKE,40,103.53254,0.000637022,0.320838635,4.500711763
STROKE,40,22.2674022,0.002098959,0.339576435,3.240484574
STROKE,40,29.69897771,0.003779961,0.264258522,4.294984989
STROKE,40,21.32046119,0.00198903,0.381471081,4.664479356
STROKE,40,37.28642352,0.001305328,0.346675101,5.773706243
STROKE,40,3.520432752,0.029568487,0.272980669,4.062646367
STROKE,40,18.31832449,0.002838295,0.341738274,4.887761316
STROKE,40,26.42649831,0.001320742,0.395901678,5.176793349
STROKE,40,58.02847086,0.002275361,0.241836123,5.042179748
STROKE,40,7.530128548,0.004298091,0.392121465,4.411637568
STROKE,40,2.760385483,0.006785955,0.488144695,3.203579509
STROKE,40,16.24510711,0.004699253,0.295553776,3.171916894
STROKE,40,4.803027553,0.050111489,0.182653782,3.044556699
STROKE,40,3.996489337,0.026872951,0.307231196,4.159534951
STROKE,40,28.55377535,0.004358858,0.262949799,3.004307642
STROKE,40,6.925260144,0.00040523,0.658420933,2.898415326
STROKE,40,19.54549619,0.007306148,0.25401248,3.323813406
STROKE,40,4.130714228,0.01030777,0.376437184,3.038228161
STROKE,40,34.76187603,0.000975657,0.393561344,4.198388172
STROKE,40,71.42808252,0.000594553,0.377619172,5.007740855
STROKE,40,27.58739972,0.001155753,0.41278843,2.806241126
STROKE,40,68.51820567,0.001926413,0.249483628,3.815773616
STROKE,40,2.266805412,0.042216106,0.319964457,5.30737445
STROKE,40,64.22003445,0.000245109,0.477168761,5.681015822
STROKE,40,6.839485647,0.007573492,0.365483273,3.716569376
STROKE,40,67.10818678,0.00088337,0.325572696,5.859893467
STROKE,40,59.40552012,0.000621854,0.378871324,3.513597488
STROKE,40,14.38724915,0.002775273,0.373225084,2.656851065
STROKE,40,5.146807813,0.013504194,0.327917186,3.201554566
STROKE,40,47.61895649,0.000591621,0.412048561,2.434950917
STROKE,40,12.86672138,0.004651072,0.34528705,4.986835251
STROKE,40,3.867015488,0.059952018,0.21284629,5.55281159
STROKE,40,21.43953497,0.003875124,0.30823793,4.304935439
STROKE,40,16.35374114,0.006354923,0.260152001,2.592907982
STROKE,40,2.636485119,0.016601732,0.381290716,3.178789418
STROKE,40,140.2845483,0.000393667,0.34546785,5.781754422
STROKE,40,2.086834078,0.043694276,0.298312844,5.665294523
STROKE,40,5.224104109,0.006822707,0.399920155,4.321644759
STROKE,40,5.082038192,0.002913522,0.49196518,4.356823347
STROKE,40,14.83344234,0.005456147,0.313239195,4.766869009
STROKE,40,79.79815399,0.001014268,0.302251324,5.589443738
STROKE,40,35.89228031,0.002433376,0.292988286,4.514192586
STROKE,40,8.895454051,0.006521611,0.332565333,5.100557735
STROKE,40,4.065508989,0.010719317,0.377084147,4.514985035
STROKE,40,201.7830307,0.00031272,0.332663378,3.588477841
STROKE,40,2.393976017,0.066565864,0.245659473,2.695241321
STROKE,40,9.828555818,0.001611831,0.474171438,3.961583593
STROKE,40,13.77916266,0.003253255,0.36815567,3.650168103
STROKE,40,15.80151343,0.002605057,0.359719949,5.093018385
STROKE,40,31.02162369,0.002845111,0.301825396,5.201133047
STROKE,40,3.359578733,0.013277221,0.388028679,3.063706254
STROKE,40,2.293095347,0.044337486,0.32357747,3.307281738
STROKE,40,76.09410487,0.000596566,0.365751036,5.850410858
STROKE,40,6.875277678,0.00578608,0.390540917,3.334045426
STROKE,40,46.70333414,0.00174937,0.309584303,4.487829522
STROKE,40,63.05027155,0.001497011,0.298028357,5.886845743
STROKE,40,6.410689972,0.003153773,0.469894751,4.179257178
STROKE,40,21.8407205,0.000688586,0.470802497,5.111016233
STROKE,40,2.227648697,0.10180675,0.220285227,4.333349365
STROKE,40,129.4668185,0.000479764,0.33024006,5.879038645
STROKE,40,260.299694,0.000102436,0.421011309,3.269373439
STROKE,40,40.71909345,0.000944297,0.37456869,3.700497753
STROKE,40,14.90124896,0.007292583,0.274068818,4.680060022
STROKE,40,12.34863985,0.005249937,0.316765903,3.5071609
STROKE,40,2.678864847,0.010167098,0.43798316,5.118229517
STROKE,40,72.86581665,0.000249943,0.445743906,5.789827536
STROKE,40,1.668961242,0.08224257,0.306502562,3.219644526
STROKE,40,27.15244351,0.002213398,0.326511426,4.066387227
STROKE,40,5.073893429,0.028275217,0.263351137,5.44738234
STROKE,40,32.00819748,0.002580546,0.301042447,4.074636988
STROKE,40,19.30622855,0.002736952,0.341746142,5.736510889
STROKE,40,2.108802186,0.032783803,0.35676505,5.12700701
STROKE,40,78.37149406,0.000456795,0.394221872,5.433948509
STROKE,40,15.60677071,0.002770948,0.380508142,2.73639328
STROKE,40,5.533748044,0.007912207,0.37406496,2.956358588
STROKE,40,90.26715138,0.000565689,0.338225491,5.343764318
STROKE,40,130.7390145,0.000803945,0.258409188,3.981491625
STROKE,40,41.55973149,0.001432187,0.331938125,2.478023436
STROKE,40,15.35484857,0.000807627,0.506742944,5.487368908
STROKE,40,6.574696363,0.01580319,0.28227811,5.378642413
STROKE,40,12.07187148,0.004417543,0.342395,4.519380894
STROKE,40,20.48209442,0.005486347,0.262939441,4.123036575
STROKE,40,32.13829956,0.004684111,0.246774507,2.772265127
STROKE,40,3.756384825,0.02671785,0.311417028,5.885394368
STROKE,40,5.605757891,0.023240282,0.267781371,3.833692565
STROKE,40,82.65693806,2.66215E-05,0.673057274,3.529957648
STROKE,40,7.517258104,0.004764246,0.401787618,3.256781086
STROKE,40,7.736684901,0.007536704,0.347273451,4.629494389
STROKE,40,6.051287595,0.010976123,0.34766824,3.598492336
STROKE,40,6.928492358,0.008120698,0.339336321,5.407155893
STROKE,40,21.82643099,0.002946182,0.324127542,4.761151071
STROKE,40,193.9464922,0.000201822,0.364912492,5.041413137
STROKE,40,25.55622033,0.007248435,0.187290751,4.469490489
STROKE,40,2.211137787,0.041644788,0.306904077,5.33743543
STROKE,40,8.062706197,0.005808052,0.363900299,3.295910532
STROKE,40,5.178819901,0.001898519,0.555307807,2.920570446
STROKE,40,9.267825626,0.003995544,0.393179354,5.135153944
STROKE,40,13.87374299,0.003858877,0.360854231,4.160961761
STROKE,40,3.957828663,0.021009017,0.330174852,3.013156977
STROKE,40,67.61828596,0.000897066,0.313537424,3.63827729
STROKE,40,9.590525691,0.010470084,0.28877774,5.283610319
STROKE,40,7.570855794,0.015021404,0.275472056,4.967513173
STROKE,40,10.01308366,0.009191411,0.293589264,2.707751993
STROKE,40,195.0347999,0.000547183,0.268964588,3.72135888
STROKE,40,5.2160581,0.020402873,0.319601675,3.257826953
STROKE,40,1.701581616,0.01728007,0.490252897,5.646825017
STROKE,40,167.3619889,0.000707068,0.249007908,3.131057356
STROKE,40,98.26612916,0.00038899,0.378646332,4.112300679
STROKE,40,94.08595886,0.000828725,0.310530545,5.410973621
STROKE,40,86.57804568,0.000570031,0.356310114,2.8760034
STROKE,40,61.18510265,0.001152575,0.315483684,4.47980965
STROKE,45,63.25634531,0.000544364,0.364847801,4.905434144
STROKE,45,85.58278023,0.000716891,0.331864464,2.968929567
STROKE,45,8.883086601,0.003763779,0.388870739,2.473543348
STROKE,45,13.21177303,0.005734392,0.294588674,4.807649984
STROKE,45,80.22986497,0.000103193,0.532476856,5.283610319
STROKE,45,4.252078777,0.00613577,0.415308085,5.299534954
STROKE,45,6.882903862,0.015793422,0.272169218,4.55447147
STROKE,45,63.92303388,0.000585633,0.373786136,4.912598132
STROKE,45,5.331737185,0.004576547,0.415942468,3.914835358
STROKE,45,19.32452816,0.002986481,0.32162167,3.792034119
STROKE,45,70.17285385,0.000711919,0.331175016,3.165788928
STROKE,45,6.458878316,0.006640875,0.374914889,4.128753869
