x,y,Country
29.79,112.29,CHN
29.77,112.57,CHN
29.76,112.85,CHN
29.74,113.12,CHN
29.72,113.4,CHN
29.7,113.68,CHN
29.68,113.96,CHN
29.65,114.24,CHN
29.63,114.51,CHN
29.61,114.79,CHN
29.58,115.07,CHN
29.56,115.35,CHN
29.53,115.62,CHN
29.5,115.9,CHN
29.48,116.18,CHN
29.45,116.45,CHN
29.42,116.73,CHN
29.39,117.01,CHN
29.36,117.28,CHN
29.32,117.56,CHN
29.29,117.83,CHN
29.26,118.11,CHN
29.22,118.38,CHN
29.19,118.66,CHN
29.15,118.93,CHN
29.11,119.2,CHN
29.08,119.48,CHN
29.04,119.75,CHN
29,120.02,CHN
28.96,120.29,CHN
28.92,120.57,CHN
28.88,120.84,CHN
28.83,121.11,CHN
28.79,121.38,CHN
28.75,121.65,CHN
28.7,121.92,CHN
28.65,122.19,CHN
28.61,122.46,CHN
28.56,122.73,CHN
28.51,123,CHN
28.46,123.27,CHN
28.41,123.54,CHN
28.36,123.81,CHN
28.31,124.07,CHN
28.26,124.34,CHN
28.21,124.61,CHN
28.15,124.88,CHN
28.1,125.14,CHN
28.05,125.41,CHN
27.99,125.67,CHN
27.93,125.94,CHN
27.88,126.2,CHN
27.82,126.46,CHN
27.76,126.73,CHN
27.7,126.99,CHN
27.64,127.25,CHN
27.58,127.52,CHN
27.52,127.78,CHN
27.45,128.04,CHN
27.39,128.3,CHN
27.33,128.56,CHN
25.58,78.17,CHN
25.66,78.41,CHN
25.74,78.66,CHN
25.82,78.91,CHN
25.9,79.16,CHN
25.98,79.41,CHN
26.06,79.66,CHN
26.14,79.91,CHN
26.22,80.16,CHN
26.3,80.41,CHN
26.37,80.66,CHN
26.45,80.91,CHN
26.53,81.17,CHN
26.6,81.42,CHN
26.67,81.67,CHN
26.75,81.93,CHN
26.82,82.18,CHN
26.89,82.44,CHN
26.96,82.7,CHN
27.03,82.95,CHN
27.1,83.21,CHN
27.17,83.47,CHN
27.24,83.73,CHN
27.31,83.99,CHN
27.38,84.25,CHN
27.44,84.5,CHN
27.51,84.77,CHN
27.57,85.03,CHN
27.64,85.29,CHN
27.7,85.55,CHN
27.76,85.81,CHN
27.83,86.07,CHN
27.89,86.34,CHN
27.95,86.6,CHN
28.01,86.86,CHN
28.07,87.13,CHN
28.12,87.39,CHN
28.18,87.66,CHN
28.24,87.92,CHN
28.29,88.19,CHN
28.35,88.46,CHN
28.4,88.72,CHN
28.46,88.99,CHN
28.51,89.26,CHN
28.56,89.53,CHN
28.61,89.8,CHN
28.66,90.06,CHN
28.71,90.33,CHN
28.76,90.6,CHN
28.81,90.87,CHN
28.86,91.14,CHN
28.9,91.41,CHN
28.95,91.69,CHN
28.99,91.96,CHN
29.04,92.23,CHN
29.08,92.5,CHN
29.12,92.77,CHN
29.17,93.05,CHN
29.21,93.32,CHN
29.25,93.59,CHN
29.29,93.87,CHN
29.33,94.14,CHN
29.36,94.42,CHN
29.4,94.69,CHN
29.44,94.97,CHN
29.47,95.24,CHN
29.51,95.52,CHN
29.54,95.79,CHN
29.57,96.07,CHN
29.6,96.35,CHN
29.64,96.62,CHN
29.67,96.9,CHN
29.7,97.18,CHN
29.72,97.45,CHN
29.75,97.73,CHN
29.78,98.01,CHN
29.8,98.29,CHN
29.83,98.56,CHN
29.85,98.84,CHN
29.88,99.12,CHN
29.9,99.4,CHN
29.92,99.68,CHN
29.94,99.96,CHN
29.96,100.24,CHN
29.98,100.52,CHN
30,100.8,CHN
30.02,101.08,CHN
30.04,101.36,CHN
30.05,101.64,CHN
30.07,101.92,CHN
30.08,102.2,CHN
30.1,102.48,CHN
30.11,102.76,CHN
30.12,103.04,CHN
30.13,103.32,CHN
30.14,103.6,CHN
30.15,103.88,CHN
30.16,104.16,CHN
30.17,104.44,CHN
30.17,104.72,CHN
30.18,105,CHN
30.18,105.29,CHN
30.19,105.57,CHN
30.19,105.85,CHN
30.19,106.13,CHN
30.2,106.41,CHN
30.2,106.69,CHN
30.2,106.97,CHN
30.2,107.25,CHN
30.19,107.53,CHN
30.19,107.82,CHN
30.19,108.1,CHN
30.18,108.38,CHN
30.18,108.66,CHN
30.17,108.94,CHN
30.17,109.22,CHN
30.16,109.5,CHN
30.15,109.78,CHN
30.14,110.06,CHN
30.13,110.35,CHN
30.12,110.63,CHN
30.11,110.91,CHN
30.09,111.19,CHN
30.08,111.47,CHN
30.06,111.75,CHN
30.05,112.03,CHN
30.03,112.31,CHN
30.02,112.59,CHN
30,112.87,CHN
29.98,113.15,CHN
29.96,113.43,CHN
29.94,113.71,CHN
29.92,113.98,CHN
29.9,114.26,CHN
29.87,114.54,CHN
29.85,114.82,CHN
29.82,115.1,CHN
29.8,115.38,CHN
29.77,115.65,CHN
29.74,115.93,CHN
29.72,116.21,CHN
29.69,116.49,CHN
29.66,116.76,CHN
29.63,117.04,CHN
29.6,117.32,CHN
29.56,117.59,CHN
29.53,117.87,CHN
29.5,118.15,CHN
29.46,118.42,CHN
29.43,118.7,CHN
29.39,118.97,CHN
29.35,119.25,CHN
29.32,119.52,CHN
29.28,119.79,CHN
29.24,120.07,CHN
29.2,120.34,CHN
29.16,120.61,CHN
29.11,120.89,CHN
29.07,121.16,CHN
29.03,121.43,CHN
28.98,121.7,CHN
28.94,121.98,CHN
28.89,122.25,CHN
28.85,122.52,CHN
28.8,122.79,CHN
28.75,123.06,CHN
28.7,123.33,CHN
28.65,123.6,CHN
28.6,123.86,CHN
28.55,124.13,CHN
28.5,124.4,CHN
28.44,124.67,CHN
28.39,124.94,CHN
28.33,125.2,CHN
28.28,125.47,CHN
28.22,125.74,CHN
28.17,126,CHN
28.11,126.27,CHN
28.05,126.53,CHN
27.99,126.8,CHN
27.93,127.06,CHN
27.87,127.32,CHN
27.81,127.59,CHN
27.75,127.85,CHN
27.68,128.11,CHN
27.62,128.37,CHN
27.56,128.63,CHN
25.8,78.07,CHN
25.88,78.32,CHN
25.96,78.57,CHN
26.05,78.82,CHN
26.13,79.07,CHN
26.21,79.32,CHN
26.29,79.57,CHN
26.37,79.82,CHN
26.45,80.07,CHN
26.52,80.32,CHN
26.6,80.58,CHN
26.68,80.83,CHN
26.75,81.08,CHN
26.83,81.34,CHN
26.9,81.59,CHN
26.98,81.85,CHN
27.05,82.1,CHN
27.12,82.36,CHN
27.19,82.62,CHN
27.26,82.87,CHN
27.33,83.13,CHN
27.4,83.39,CHN
27.47,83.65,CHN
27.54,83.91,CHN
27.61,84.17,CHN
27.67,84.43,CHN
27.74,84.69,CHN
27.81,84.95,CHN
27.87,85.21,CHN
27.93,85.48,CHN
28,85.74,CHN
28.06,86,CHN
28.12,86.27,CHN
28.18,86.53,CHN
28.24,86.8,CHN
28.3,87.06,CHN
28.36,87.33,CHN
28.42,87.59,CHN
28.47,87.86,CHN
28.53,88.13,CHN
28.58,88.39,CHN
28.64,88.66,CHN
28.69,88.93,CHN
28.75,89.2,CHN
28.8,89.47,CHN
28.85,89.74,CHN
28.9,90.01,CHN
28.95,90.28,CHN
29,90.55,CHN
29.05,90.82,CHN
29.09,91.09,CHN
29.14,91.36,CHN
29.19,91.63,CHN
29.23,91.91,CHN
29.28,92.18,CHN
29.32,92.45,CHN
29.36,92.73,CHN
29.41,93,CHN
29.45,93.27,CHN
29.49,93.55,CHN
29.53,93.82,CHN
29.56,94.1,CHN
29.6,94.37,CHN
29.64,94.65,CHN
29.68,94.92,CHN
29.71,95.2,CHN
29.75,95.48,CHN
29.78,95.75,CHN
29.81,96.03,CHN
29.84,96.31,CHN
29.88,96.59,CHN
29.91,96.86,CHN
29.94,97.14,CHN
29.96,97.42,CHN
29.99,97.7,CHN
30.02,97.98,CHN
30.05,98.26,CHN
30.07,98.54,CHN
30.1,98.81,CHN
30.12,99.09,CHN
30.14,99.37,CHN
30.16,99.65,CHN
30.19,99.93,CHN
30.21,100.21,CHN
30.23,100.49,CHN
30.24,100.78,CHN
30.26,101.06,CHN
30.28,101.34,CHN
30.3,101.62,CHN
30.31,101.9,CHN
30.33,102.18,CHN
30.34,102.46,CHN
30.35,102.74,CHN
30.36,103.02,CHN
30.37,103.31,CHN
30.38,103.59,CHN
30.39,103.87,CHN
30.4,104.15,CHN
30.41,104.43,CHN
30.42,104.72,CHN
30.42,105,CHN
30.43,105.28,CHN
30.43,105.56,CHN
30.44,105.84,CHN
30.44,106.13,CHN
30.44,106.41,CHN
30.44,106.69,CHN
30.44,106.97,CHN
30.44,107.26,CHN
30.44,107.54,CHN
30.43,107.82,CHN
30.43,108.1,CHN
30.43,108.38,CHN
30.42,108.67,CHN
30.42,108.95,CHN
30.41,109.23,CHN
30.4,109.51,CHN
30.39,109.79,CHN
30.38,110.08,CHN
30.37,110.36,CHN
30.36,110.64,CHN
30.35,110.92,CHN
30.34,111.2,CHN
30.32,111.48,CHN
30.31,111.76,CHN
30.29,112.05,CHN
30.28,112.33,CHN
30.26,112.61,CHN
30.24,112.89,CHN
30.22,113.17,CHN
30.2,113.45,CHN
30.18,113.73,CHN
30.16,114.01,CHN
30.14,114.29,CHN
30.11,114.57,CHN
30.09,114.85,CHN
30.07,115.13,CHN
30.04,115.41,CHN
30.01,115.69,CHN
29.99,115.96,CHN
29.96,116.24,CHN
29.93,116.52,CHN
29.9,116.8,CHN
29.87,117.08,CHN
29.84,117.35,CHN
29.8,117.63,CHN
29.77,117.91,CHN
29.74,118.19,CHN
29.7,118.46,CHN
29.67,118.74,CHN
29.63,119.01,CHN
29.59,119.29,CHN
29.55,119.56,CHN
29.52,119.84,CHN
29.48,120.11,CHN
29.44,120.39,CHN
29.39,120.66,CHN
29.35,120.94,CHN
29.31,121.21,CHN
29.27,121.48,CHN
29.22,121.76,CHN
29.18,122.03,CHN
29.13,122.3,CHN
29.08,122.57,CHN
29.03,122.84,CHN
28.99,123.11,CHN
28.94,123.38,CHN
28.89,123.65,CHN
28.84,123.92,CHN
28.78,124.19,CHN
28.73,124.46,CHN
28.68,124.73,CHN
28.62,125,CHN
28.57,125.27,CHN
28.51,125.53,CHN
28.46,125.8,CHN
28.4,126.07,CHN
28.34,126.33,CHN
28.28,126.6,CHN
28.22,126.86,CHN
28.16,127.13,CHN
28.1,127.39,CHN
28.04,127.66,CHN
27.98,127.92,CHN
27.92,128.18,CHN
27.85,128.44,CHN
27.79,128.71,CHN
26.02,77.98,CHN
26.1,78.23,CHN
26.19,78.48,CHN
26.27,78.73,CHN
26.35,78.98,CHN
26.43,79.23,CHN
26.51,79.48,CHN
26.59,79.73,CHN
26.67,79.98,CHN
26.75,80.24,CHN
26.83,80.49,CHN
26.9,80.74,CHN
26.98,81,CHN
27.06,81.25,CHN
27.13,81.51,CHN
27.2,81.76,CHN
27.28,82.02,CHN
27.35,82.28,CHN
27.42,82.54,CHN
27.49,82.79,CHN
27.56,83.05,CHN
27.63,83.31,CHN
27.7,83.57,CHN
27.77,83.83,CHN
27.84,84.09,CHN
27.91,84.36,CHN
27.97,84.62,CHN
28.04,84.88,CHN
28.1,85.14,CHN
28.17,85.41,CHN
28.23,85.67,CHN
28.29,85.93,CHN
28.35,86.2,CHN
28.41,86.46,CHN
28.47,86.73,CHN
28.53,86.99,CHN
28.59,87.26,CHN
28.65,87.53,CHN
28.71,87.8,CHN
28.76,88.06,CHN
28.82,88.33,CHN
28.87,88.6,CHN
28.93,88.87,CHN
28.98,89.14,CHN
29.03,89.41,CHN
29.09,89.68,CHN
29.14,89.95,CHN
29.19,90.22,CHN
29.24,90.49,CHN
29.28,90.76,CHN
29.33,91.04,CHN
29.38,91.31,CHN
29.43,91.58,CHN
29.47,91.85,CHN
29.52,92.13,CHN
29.56,92.4,CHN
29.6,92.68,CHN
29.64,92.95,CHN
29.69,93.23,CHN
29.73,93.5,CHN
29.77,93.78,CHN
29.8,94.05,CHN
29.84,94.33,CHN
29.88,94.61,CHN
29.92,94.88,CHN
29.95,95.16,CHN
29.99,95.44,CHN
30.02,95.72,CHN
30.05,95.99,CHN
30.09,96.27,CHN
30.12,96.55,CHN
30.15,96.83,CHN
30.18,97.11,CHN
30.21,97.39,CHN
30.23,97.67,CHN
30.26,97.95,CHN
30.29,98.23,CHN
30.31,98.51,CHN
30.34,98.79,CHN
30.36,99.07,CHN
30.38,99.35,CHN
30.41,99.63,CHN
30.43,99.91,CHN
30.45,100.19,CHN
30.47,100.47,CHN
30.49,100.75,CHN
30.51,101.04,CHN
30.52,101.32,CHN
30.54,101.6,CHN
30.55,101.88,CHN
30.57,102.16,CHN
30.58,102.45,CHN
30.59,102.73,CHN
30.61,103.01,CHN
30.62,103.29,CHN
30.63,103.58,CHN
30.64,103.86,CHN
30.65,104.14,CHN
30.65,104.43,CHN
30.66,104.71,CHN
30.67,104.99,CHN
30.67,105.27,CHN
30.68,105.56,CHN
30.68,105.84,CHN
30.68,106.12,CHN
30.68,106.41,CHN
30.68,106.69,CHN
30.68,106.97,CHN
30.68,107.26,CHN
30.68,107.54,CHN
30.68,107.82,CHN
30.67,108.11,CHN
30.67,108.39,CHN
30.66,108.67,CHN
30.66,108.96,CHN
30.65,109.24,CHN
30.64,109.52,CHN
30.64,109.8,CHN
30.63,110.09,CHN
30.61,110.37,CHN
30.6,110.65,CHN
30.59,110.94,CHN
30.58,111.22,CHN
30.56,111.5,CHN
30.55,111.78,CHN
30.53,112.06,CHN
30.52,112.35,CHN
30.5,112.63,CHN
30.48,112.91,CHN
30.46,113.19,CHN
30.44,113.47,CHN
30.42,113.75,CHN
30.4,114.03,CHN
30.38,114.32,CHN
30.36,114.6,CHN
30.33,114.88,CHN
30.31,115.16,CHN
30.28,115.44,CHN
30.25,115.72,CHN
30.23,116,CHN
30.2,116.28,CHN
30.17,116.56,CHN
30.14,116.83,CHN
30.11,117.11,CHN
30.08,117.39,CHN
30.04,117.67,CHN
30.01,117.95,CHN
29.98,118.22,CHN
29.94,118.5,CHN
29.91,118.78,CHN
29.87,119.06,CHN
29.83,119.33,CHN
29.79,119.61,CHN
29.76,119.88,CHN
29.72,120.16,CHN
29.67,120.44,CHN
29.63,120.71,CHN
29.59,120.99,CHN
29.55,121.26,CHN
29.5,121.53,CHN
29.46,121.81,CHN
29.41,122.08,CHN
29.37,122.35,CHN
29.32,122.63,CHN
29.27,122.9,CHN
29.22,123.17,CHN
29.17,123.44,CHN
29.12,123.71,CHN
29.07,123.98,CHN
29.02,124.25,CHN
28.97,124.52,CHN
28.91,124.79,CHN
28.86,125.06,CHN
28.8,125.33,CHN
28.75,125.6,CHN
28.69,125.86,CHN
28.63,126.13,CHN
28.58,126.4,CHN
28.52,126.67,CHN
28.46,126.93,CHN
28.4,127.2,CHN
28.34,127.46,CHN
28.27,127.73,CHN
28.21,127.99,CHN
28.15,128.25,CHN
28.08,128.52,CHN
28.02,128.78,CHN
26.24,77.89,CHN
26.33,78.14,CHN
26.41,78.38,CHN
26.49,78.64,CHN
26.58,78.89,CHN
26.66,79.14,CHN
26.74,79.39,CHN
26.82,79.64,CHN
26.9,79.89,CHN
26.98,80.15,CHN
27.05,80.4,CHN
27.13,80.66,CHN
27.21,80.91,CHN
27.28,81.17,CHN
27.36,81.42,CHN
27.43,81.68,CHN
27.51,81.94,CHN
27.58,82.2,CHN
27.65,82.46,CHN
27.72,82.71,CHN
27.79,82.97,CHN
27.86,83.23,CHN
27.93,83.49,CHN
28,83.76,CHN
28.07,84.02,CHN
28.14,84.28,CHN
28.2,84.54,CHN
28.27,84.81,CHN
28.33,85.07,CHN
28.4,85.33,CHN
28.46,85.6,CHN
28.52,85.86,CHN
28.59,86.13,CHN
28.65,86.39,CHN
28.71,86.66,CHN
28.77,86.93,CHN
28.83,87.19,CHN
28.88,87.46,CHN
28.94,87.73,CHN
29,88,CHN
29.05,88.27,CHN
29.11,88.54,CHN
29.16,88.81,CHN
29.22,89.08,CHN
29.27,89.35,CHN
29.32,89.62,CHN
29.37,89.89,CHN
29.42,90.16,CHN
29.47,90.44,CHN
29.52,90.71,CHN
29.57,90.98,CHN
29.62,91.26,CHN
29.66,91.53,CHN
29.71,91.8,CHN
29.75,92.08,CHN
29.8,92.35,CHN
29.84,92.63,CHN
29.88,92.9,CHN
29.92,93.18,CHN
29.97,93.46,CHN
30,93.73,CHN
30.04,94.01,CHN
30.08,94.29,CHN
30.12,94.56,CHN
30.16,94.84,CHN
30.19,95.12,CHN
30.23,95.4,CHN
30.26,95.68,CHN
30.29,95.96,CHN
30.33,96.23,CHN
30.36,96.51,CHN
30.39,96.79,CHN
30.42,97.07,CHN
30.45,97.35,CHN
30.48,97.63,CHN
30.5,97.92,CHN
30.53,98.2,CHN
30.56,98.48,CHN
30.58,98.76,CHN
30.6,99.04,CHN
30.63,99.32,CHN
30.65,99.6,CHN
30.67,99.89,CHN
30.69,100.17,CHN
30.71,100.45,CHN
30.73,100.73,CHN
30.75,101.02,CHN
30.77,101.3,CHN
30.78,101.58,CHN
30.8,101.86,CHN
30.81,102.15,CHN
30.83,102.43,CHN
30.84,102.71,CHN
30.85,103,CHN
30.86,103.28,CHN
30.87,103.57,CHN
30.88,103.85,CHN
30.89,104.13,CHN
30.9,104.42,CHN
30.9,104.7,CHN
30.91,104.99,CHN
30.91,105.27,CHN
30.92,105.55,CHN
30.92,105.84,CHN
30.92,106.12,CHN
30.93,106.41,CHN
30.93,106.69,CHN
30.93,106.97,CHN
30.93,107.26,CHN
30.92,107.54,CHN
30.92,107.83,CHN
30.92,108.11,CHN
30.91,108.4,CHN
30.91,108.68,CHN
30.9,108.96,CHN
30.9,109.25,CHN
30.89,109.53,CHN
30.88,109.82,CHN
30.87,110.1,CHN
30.86,110.38,CHN
30.85,110.67,CHN
30.83,110.95,CHN
30.82,111.23,CHN
30.81,111.52,CHN
30.79,111.8,CHN
30.78,112.08,CHN
30.76,112.37,CHN
30.74,112.65,CHN
30.73,112.93,CHN
30.71,113.21,CHN
30.69,113.5,CHN
30.67,113.78,CHN
30.64,114.06,CHN
30.62,114.34,CHN
30.6,114.62,CHN
30.57,114.91,CHN
30.55,115.19,CHN
30.52,115.47,CHN
30.5,115.75,CHN
30.47,116.03,CHN
30.44,116.31,CHN
30.41,116.59,CHN
30.38,116.87,CHN
30.35,117.15,CHN
30.32,117.43,CHN
30.29,117.71,CHN
30.25,117.99,CHN
30.22,118.26,CHN
30.18,118.54,CHN
30.15,118.82,CHN
30.11,119.1,CHN
30.07,119.38,CHN
30.03,119.65,CHN
29.99,119.93,CHN
29.95,120.21,CHN
29.91,120.48,CHN
29.87,120.76,CHN
29.83,121.03,CHN
29.79,121.31,CHN
29.74,121.58,CHN
29.7,121.86,CHN
29.65,122.13,CHN
29.6,122.41,CHN
29.56,122.68,CHN
29.51,122.95,CHN
29.46,123.23,CHN
29.41,123.5,CHN
29.36,123.77,CHN
29.31,124.04,CHN
29.26,124.31,CHN
29.2,124.58,CHN
29.15,124.85,CHN
29.1,125.12,CHN
29.04,125.39,CHN
28.98,125.66,CHN
28.93,125.93,CHN
28.87,126.2,CHN
28.81,126.47,CHN
28.75,126.73,CHN
28.69,127,CHN
28.63,127.27,CHN
28.57,127.53,CHN
28.51,127.8,CHN
28.44,128.06,CHN
28.38,128.33,CHN
28.32,128.59,CHN
28.25,128.85,CHN
26.47,77.79,CHN
26.55,78.04,CHN
26.64,78.29,CHN
26.72,78.54,CHN
26.8,78.79,CHN
26.88,79.05,CHN
26.96,79.3,CHN
27.04,79.55,CHN
27.12,79.81,CHN
27.2,80.06,CHN
27.28,80.32,CHN
27.36,80.57,CHN
27.43,80.83,CHN
27.51,81.08,CHN
27.59,81.34,CHN
27.66,81.6,CHN
27.73,81.86,CHN
27.81,82.11,CHN
27.88,82.37,CHN
27.95,82.63,CHN
28.02,82.89,CHN
28.09,83.16,CHN
28.16,83.42,CHN
28.23,83.68,CHN
28.3,83.94,CHN
28.37,84.2,CHN
28.43,84.47,CHN
28.5,84.73,CHN
28.57,85,CHN
28.63,85.26,CHN
28.69,85.53,CHN
28.76,85.79,CHN
28.82,86.06,CHN
28.88,86.32,CHN
28.94,86.59,CHN
29,86.86,CHN
29.06,87.13,CHN
29.12,87.4,CHN
29.18,87.67,CHN
29.23,87.93,CHN
29.29,88.2,CHN
29.35,88.47,CHN
29.4,88.75,CHN
29.45,89.02,CHN
29.51,89.29,CHN
29.56,89.56,CHN
29.61,89.83,CHN
29.66,90.11,CHN
29.71,90.38,CHN
29.76,90.65,CHN
29.81,90.93,CHN
29.85,91.2,CHN
29.9,91.48,CHN
29.95,91.75,CHN
29.99,92.03,CHN
30.04,92.3,CHN
30.08,92.58,CHN
30.12,92.86,CHN
30.16,93.13,CHN
30.2,93.41,CHN
30.24,93.69,CHN
30.28,93.96,CHN
30.32,94.24,CHN
30.36,94.52,CHN
30.4,94.8,CHN
30.43,95.08,CHN
30.47,95.36,CHN
30.5,95.64,CHN
30.54,95.92,CHN
30.57,96.2,CHN
30.6,96.48,CHN
30.63,96.76,CHN
30.66,97.04,CHN
30.69,97.32,CHN
30.72,97.6,CHN
30.75,97.88,CHN
30.77,98.17,CHN
30.8,98.45,CHN
30.82,98.73,CHN
30.85,99.01,CHN
30.87,99.3,CHN
30.89,99.58,CHN
30.91,99.86,CHN
30.93,100.14,CHN
30.95,100.43,CHN
30.97,100.71,CHN
30.99,100.99,CHN
31.01,101.28,CHN
31.02,101.56,CHN
31.04,101.85,CHN
31.05,102.13,CHN
31.07,102.42,CHN
31.08,102.7,CHN
31.09,102.98,CHN
31.1,103.27,CHN
31.12,103.55,CHN
31.12,103.84,CHN
31.13,104.12,CHN
31.14,104.41,CHN
31.15,104.69,CHN
31.15,104.98,CHN
31.16,105.26,CHN
31.16,105.55,CHN
31.17,105.83,CHN
31.17,106.12,CHN
31.17,106.4,CHN
31.17,106.69,CHN
31.17,106.98,CHN
31.17,107.26,CHN
31.17,107.55,CHN
31.17,107.83,CHN
31.16,108.12,CHN
31.16,108.4,CHN
31.15,108.69,CHN
31.15,108.97,CHN
31.14,109.26,CHN
31.13,109.54,CHN
31.12,109.83,CHN
31.11,110.11,CHN
31.1,110.4,CHN
31.09,110.68,CHN
31.08,110.96,CHN
31.07,111.25,CHN
31.05,111.53,CHN
31.04,111.82,CHN
31.02,112.1,CHN
31,112.39,CHN
30.99,112.67,CHN
30.97,112.95,CHN
30.95,113.24,CHN
30.93,113.52,CHN
30.91,113.8,CHN
30.89,114.09,CHN
30.86,114.37,CHN
30.84,114.65,CHN
30.82,114.93,CHN
30.79,115.22,CHN
30.76,115.5,CHN
30.74,115.78,CHN
30.71,116.06,CHN
30.68,116.34,CHN
30.65,116.62,CHN
30.62,116.9,CHN
30.59,117.19,CHN
30.56,117.47,CHN
30.53,117.75,CHN
30.49,118.03,CHN
30.46,118.31,CHN
30.42,118.58,CHN
30.39,118.86,CHN
30.35,119.14,CHN
30.31,119.42,CHN
30.27,119.7,CHN
30.23,119.98,CHN
30.19,120.25,CHN
30.15,120.53,CHN
30.11,120.81,CHN
30.07,121.08,CHN
30.02,121.36,CHN
29.98,121.64,CHN
29.94,121.91,CHN
29.89,122.19,CHN
29.84,122.46,CHN
29.79,122.74,CHN
29.75,123.01,CHN
29.7,123.28,CHN
29.65,123.56,CHN
29.6,123.83,CHN
29.55,124.1,CHN
29.49,124.37,CHN
29.44,124.64,CHN
29.39,124.92,CHN
29.33,125.19,CHN
29.28,125.46,CHN
29.22,125.73,CHN
29.16,126,CHN
29.1,126.26,CHN
29.05,126.53,CHN
28.99,126.8,CHN
28.93,127.07,CHN
28.86,127.34,CHN
28.8,127.6,CHN
28.74,127.87,CHN
28.68,128.13,CHN
28.61,128.4,CHN
28.55,128.66,CHN
28.48,128.93,CHN
26.69,77.7,CHN
26.78,77.95,CHN
26.86,78.2,CHN
26.94,78.45,CHN
27.03,78.7,CHN
27.11,78.95,CHN
27.19,79.21,CHN
27.27,79.46,CHN
27.35,79.72,CHN
27.43,79.97,CHN
27.51,80.23,CHN
27.58,80.48,CHN
27.66,80.74,CHN
27.74,81,CHN
27.81,81.26,CHN
27.89,81.51,CHN
27.96,81.77,CHN
28.04,82.03,CHN
28.11,82.29,CHN
28.18,82.55,CHN
28.25,82.81,CHN
28.32,83.08,CHN
28.39,83.34,CHN
28.46,83.6,CHN
28.53,83.86,CHN
28.6,84.13,CHN
28.67,84.39,CHN
28.73,84.66,CHN
28.8,84.92,CHN
28.86,85.19,CHN
28.93,85.45,CHN
28.99,85.72,CHN
29.05,85.99,CHN
29.11,86.25,CHN
29.18,86.52,CHN
29.24,86.79,CHN
29.3,87.06,CHN
29.35,87.33,CHN
29.41,87.6,CHN
29.47,87.87,CHN
29.53,88.14,CHN
29.58,88.41,CHN
29.64,88.68,CHN
29.69,88.96,CHN
29.74,89.23,CHN
29.8,89.5,CHN
29.85,89.77,CHN
29.9,90.05,CHN
29.95,90.32,CHN
30,90.6,CHN
30.05,90.87,CHN
30.09,91.15,CHN
30.14,91.42,CHN
30.19,91.7,CHN
30.23,91.97,CHN
30.28,92.25,CHN
30.32,92.53,CHN
30.36,92.81,CHN
30.4,93.08,CHN
30.44,93.36,CHN
30.48,93.64,CHN
30.52,93.92,CHN
30.56,94.2,CHN
30.6,94.48,CHN
30.64,94.76,CHN
30.67,95.04,CHN
30.71,95.32,CHN
30.74,95.6,CHN
30.78,95.88,CHN
30.81,96.16,CHN
30.84,96.44,CHN
30.87,96.72,CHN
30.9,97.01,CHN
30.93,97.29,CHN
30.96,97.57,CHN
30.99,97.85,CHN
31.01,98.14,CHN
31.04,98.42,CHN
31.07,98.7,CHN
31.09,98.98,CHN
31.11,99.27,CHN
31.14,99.55,CHN
31.16,99.84,CHN
31.18,100.12,CHN
31.2,100.41,CHN
31.22,100.69,CHN
31.23,100.97,CHN
31.25,101.26,CHN
31.27,101.54,CHN
31.28,101.83,CHN
31.3,102.11,CHN
31.31,102.4,CHN
31.33,102.69,CHN
31.34,102.97,CHN
31.35,103.26,CHN
31.36,103.54,CHN
31.37,103.83,CHN
31.38,104.11,CHN
31.38,104.4,CHN
31.39,104.69,CHN
31.4,104.97,CHN
31.4,105.26,CHN
31.41,105.54,CHN
31.41,105.83,CHN
31.41,106.12,CHN
31.41,106.4,CHN
31.42,106.69,CHN
31.42,106.98,CHN
31.41,107.26,CHN
31.41,107.55,CHN
31.41,107.83,CHN
31.41,108.12,CHN
31.4,108.41,CHN
31.4,108.69,CHN
31.39,108.98,CHN
31.38,109.27,CHN
31.37,109.55,CHN
31.37,109.84,CHN
31.36,110.12,CHN
31.35,110.41,CHN
31.33,110.69,CHN
31.32,110.98,CHN
31.31,111.27,CHN
31.29,111.55,CHN
31.28,111.84,CHN
31.26,112.12,CHN
31.25,112.41,CHN
31.23,112.69,CHN
31.21,112.98,CHN
31.19,113.26,CHN
31.17,113.54,CHN
31.15,113.83,CHN
31.13,114.11,CHN
31.11,114.4,CHN
31.08,114.68,CHN
31.06,114.96,CHN
31.03,115.25,CHN
31.01,115.53,CHN
30.98,115.81,CHN
30.95,116.09,CHN
30.92,116.38,CHN
30.89,116.66,CHN
30.86,116.94,CHN
30.83,117.22,CHN
30.8,117.5,CHN
30.77,117.78,CHN
30.73,118.07,CHN
30.7,118.35,CHN
30.66,118.63,CHN
30.63,118.91,CHN
30.59,119.19,CHN
30.55,119.46,CHN
30.51,119.74,CHN
30.47,120.02,CHN
30.43,120.3,CHN
30.39,120.58,CHN
30.35,120.86,CHN
30.31,121.13,CHN
30.26,121.41,CHN
30.22,121.69,CHN
30.17,121.96,CHN
30.13,122.24,CHN
30.08,122.52,CHN
30.03,122.79,CHN
29.98,123.07,CHN
29.93,123.34,CHN
29.88,123.61,CHN
29.83,123.89,CHN
29.78,124.16,CHN
29.73,124.43,CHN
29.68,124.71,CHN
29.62,124.98,CHN
29.57,125.25,CHN
29.51,125.52,CHN
